sentence_id	sentence	category	polarity	category_polarity	entailed
704	Try the Pad Thai, it's fabulous and their prices are so cheap!	price	negative	price negative	no
704	Try the Pad Thai, it's fabulous and their prices are so cheap!	price	positive	price positive	yes
704	Try the Pad Thai, it's fabulous and their prices are so cheap!	price	neutral	price neutral	no
2488	On a recent Saturday night, I was with a group of 5 at the Bread Bar.	experience	negative	experience negative	no
2488	On a recent Saturday night, I was with a group of 5 at the Bread Bar.	experience	positive	experience positive	no
2488	On a recent Saturday night, I was with a group of 5 at the Bread Bar.	experience	neutral	experience neutral	yes
1839	Food is great and inexpensive.	food	negative	food negative	no
1839	Food is great and inexpensive.	food	positive	food positive	yes
1839	Food is great and inexpensive.	food	neutral	food neutral	no
1839	Food is great and inexpensive.	price	negative	price negative	no
1839	Food is great and inexpensive.	price	positive	price positive	yes
1839	Food is great and inexpensive.	price	neutral	price neutral	no
1756	The price very reasonable.	price	negative	price negative	no
1756	The price very reasonable.	price	positive	price positive	yes
1756	The price very reasonable.	price	neutral	price neutral	no
29	Dessert - can't be missed, so save room!!!	food	negative	food negative	no
29	Dessert - can't be missed, so save room!!!	food	positive	food positive	yes
29	Dessert - can't be missed, so save room!!!	food	neutral	food neutral	no
484	It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.	food	negative	food negative	no
484	It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.	food	positive	food positive	yes
484	It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.	food	neutral	food neutral	no
1993	Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road	price	negative	price negative	yes
1993	Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road	price	positive	price positive	no
1993	Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road	price	neutral	price neutral	no
2574	Ingredients are organic which is a real plus for me.	food	negative	food negative	no
2574	Ingredients are organic which is a real plus for me.	food	positive	food positive	yes
2574	Ingredients are organic which is a real plus for me.	food	neutral	food neutral	no
3595	It was so bad I actually refused to pay for my food.	experience	negative	experience negative	yes
3595	It was so bad I actually refused to pay for my food.	experience	positive	experience positive	no
3595	It was so bad I actually refused to pay for my food.	experience	neutral	experience neutral	no
3595	It was so bad I actually refused to pay for my food.	food	negative	food negative	yes
3595	It was so bad I actually refused to pay for my food.	food	positive	food positive	no
3595	It was so bad I actually refused to pay for my food.	food	neutral	food neutral	no
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	experience	negative	experience negative	no
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	experience	positive	experience positive	yes
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	experience	neutral	experience neutral	no
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	food	negative	food negative	no
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	food	positive	food positive	yes
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	food	neutral	food neutral	no
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	price	negative	price negative	no
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	price	positive	price positive	yes
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	price	neutral	price neutral	no
2844	This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!	experience	negative	experience negative	no
2844	This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!	experience	positive	experience positive	yes
2844	This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!	experience	neutral	experience neutral	no
2844	This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!	price	negative	price negative	yes
2844	This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!	price	positive	price positive	no
2844	This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!	price	neutral	price neutral	no
2692	The staff was very attentive, the ambience lovely, and the food superb.	food	negative	food negative	no
2692	The staff was very attentive, the ambience lovely, and the food superb.	food	positive	food positive	yes
2692	The staff was very attentive, the ambience lovely, and the food superb.	food	neutral	food neutral	no
2692	The staff was very attentive, the ambience lovely, and the food superb.	service	negative	service negative	no
2692	The staff was very attentive, the ambience lovely, and the food superb.	service	positive	service positive	yes
2692	The staff was very attentive, the ambience lovely, and the food superb.	service	neutral	service neutral	no
2692	The staff was very attentive, the ambience lovely, and the food superb.	atmosphere	negative	atmosphere negative	no
2692	The staff was very attentive, the ambience lovely, and the food superb.	atmosphere	positive	atmosphere positive	yes
2692	The staff was very attentive, the ambience lovely, and the food superb.	atmosphere	neutral	atmosphere neutral	no
2590	I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.	food	negative	food negative	yes
2590	I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.	food	positive	food positive	no
2590	I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.	food	neutral	food neutral	no
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	food	negative	food negative	no
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	food	positive	food positive	yes
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	food	neutral	food neutral	no
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	service	negative	service negative	no
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	service	positive	service positive	yes
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	service	neutral	service neutral	no
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	atmosphere	negative	atmosphere negative	no
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	atmosphere	positive	atmosphere positive	yes
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	atmosphere	neutral	atmosphere neutral	no
1584	THE FRANKENSTEIN SHOW WAS THE BEST.	experience	negative	experience negative	no
1584	THE FRANKENSTEIN SHOW WAS THE BEST.	experience	positive	experience positive	yes
1584	THE FRANKENSTEIN SHOW WAS THE BEST.	experience	neutral	experience neutral	no
2957	The waiters are sweet, the food is tasty and the bill is never too large.	food	negative	food negative	no
2957	The waiters are sweet, the food is tasty and the bill is never too large.	food	positive	food positive	yes
2957	The waiters are sweet, the food is tasty and the bill is never too large.	food	neutral	food neutral	no
2957	The waiters are sweet, the food is tasty and the bill is never too large.	service	negative	service negative	no
2957	The waiters are sweet, the food is tasty and the bill is never too large.	service	positive	service positive	yes
2957	The waiters are sweet, the food is tasty and the bill is never too large.	service	neutral	service neutral	no
2957	The waiters are sweet, the food is tasty and the bill is never too large.	price	negative	price negative	no
2957	The waiters are sweet, the food is tasty and the bill is never too large.	price	positive	price positive	yes
2957	The waiters are sweet, the food is tasty and the bill is never too large.	price	neutral	price neutral	no
2235	As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.	experience	negative	experience negative	yes
2235	As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.	experience	positive	experience positive	no
2235	As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.	experience	neutral	experience neutral	no
3633	The service was superb, they treat you like family.	service	negative	service negative	no
3633	The service was superb, they treat you like family.	service	positive	service positive	yes
3633	The service was superb, they treat you like family.	service	neutral	service neutral	no
2696	We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.	experience	negative	experience negative	no
2696	We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.	experience	positive	experience positive	no
2696	We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.	experience	neutral	experience neutral	yes
2696	We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.	food	negative	food negative	no
2696	We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.	food	positive	food positive	yes
2696	We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.	food	neutral	food neutral	no
1186	It only took about five or so minutes to get an empty table, but standing up wasn't too bad.	service	negative	service negative	no
1186	It only took about five or so minutes to get an empty table, but standing up wasn't too bad.	service	positive	service positive	yes
1186	It only took about five or so minutes to get an empty table, but standing up wasn't too bad.	service	neutral	service neutral	no
3224	The menu may be small, but everything on it is delicious.	food	negative	food negative	no
3224	The menu may be small, but everything on it is delicious.	food	positive	food positive	no
3224	The menu may be small, but everything on it is delicious.	food	neutral	food neutral	no
1154	Too bad Latin Quarters closed.	experience	negative	experience negative	no
1154	Too bad Latin Quarters closed.	experience	positive	experience positive	no
1154	Too bad Latin Quarters closed.	experience	neutral	experience neutral	yes
935	They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.	food	negative	food negative	yes
935	They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.	food	positive	food positive	no
935	They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.	food	neutral	food neutral	no
3306	It was divine melts in your mouth.	food	negative	food negative	no
3306	It was divine melts in your mouth.	food	positive	food positive	yes
3306	It was divine melts in your mouth.	food	neutral	food neutral	no
2312	Stumbled upon this gem of a pizza place and I will be going back frequently.	experience	negative	experience negative	no
2312	Stumbled upon this gem of a pizza place and I will be going back frequently.	experience	positive	experience positive	yes
2312	Stumbled upon this gem of a pizza place and I will be going back frequently.	experience	neutral	experience neutral	no
1742	I live a block away and go to Patsy's frequently.	experience	negative	experience negative	no
1742	I live a block away and go to Patsy's frequently.	experience	positive	experience positive	no
1742	I live a block away and go to Patsy's frequently.	experience	neutral	experience neutral	yes
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	food	negative	food negative	no
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	food	positive	food positive	yes
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	food	neutral	food neutral	no
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	price	negative	price negative	yes
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	price	positive	price positive	no
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	price	neutral	price neutral	no
331	When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.	experience	negative	experience negative	no
331	When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.	experience	positive	experience positive	no
331	When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.	experience	neutral	experience neutral	yes
637	Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).	atmosphere	negative	atmosphere negative	no
637	Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).	atmosphere	positive	atmosphere positive	yes
637	Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).	atmosphere	neutral	atmosphere neutral	no
2029	We ran a little late for the reservation but it wasn't a problem to get our table immediately.	experience	negative	experience negative	no
2029	We ran a little late for the reservation but it wasn't a problem to get our table immediately.	experience	positive	experience positive	no
2029	We ran a little late for the reservation but it wasn't a problem to get our table immediately.	experience	neutral	experience neutral	yes
2029	We ran a little late for the reservation but it wasn't a problem to get our table immediately.	service	negative	service negative	no
2029	We ran a little late for the reservation but it wasn't a problem to get our table immediately.	service	positive	service positive	yes
2029	We ran a little late for the reservation but it wasn't a problem to get our table immediately.	service	neutral	service neutral	no
2258	Kudos Haru	experience	negative	experience negative	no
2258	Kudos Haru	experience	positive	experience positive	yes
2258	Kudos Haru	experience	neutral	experience neutral	no
2341	We arrived on time for our reservation and seated promptly.The	experience	negative	experience negative	no
2341	We arrived on time for our reservation and seated promptly.The	experience	positive	experience positive	no
2341	We arrived on time for our reservation and seated promptly.The	experience	neutral	experience neutral	yes
2341	We arrived on time for our reservation and seated promptly.The	service	negative	service negative	no
2341	We arrived on time for our reservation and seated promptly.The	service	positive	service positive	yes
2341	We arrived on time for our reservation and seated promptly.The	service	neutral	service neutral	no
679	I plan on eating here more often.	experience	negative	experience negative	no
679	I plan on eating here more often.	experience	positive	experience positive	yes
679	I plan on eating here more often.	experience	neutral	experience neutral	no
2004	I would definitely go back for a very special occasion, but not for regular fine dining.	experience	negative	experience negative	no
2004	I would definitely go back for a very special occasion, but not for regular fine dining.	experience	positive	experience positive	no
2004	I would definitely go back for a very special occasion, but not for regular fine dining.	experience	neutral	experience neutral	no
644	The well mannered, pleasant staff that Tony has in his employ.	service	negative	service negative	no
644	The well mannered, pleasant staff that Tony has in his employ.	service	positive	service positive	yes
644	The well mannered, pleasant staff that Tony has in his employ.	service	neutral	service neutral	no
2007	The flavors robust and subtle.	food	negative	food negative	no
2007	The flavors robust and subtle.	food	positive	food positive	yes
2007	The flavors robust and subtle.	food	neutral	food neutral	no
723	I came here for my friend's birthday and keep coming back ever since.	experience	negative	experience negative	no
723	I came here for my friend's birthday and keep coming back ever since.	experience	positive	experience positive	yes
723	I came here for my friend's birthday and keep coming back ever since.	experience	neutral	experience neutral	no
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	food	negative	food negative	no
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	food	positive	food positive	yes
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	food	neutral	food neutral	no
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	price	negative	price negative	no
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	price	positive	price positive	yes
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	price	neutral	price neutral	no
3107	I would never wait for a table to eat, it just is not THAT great.	experience	negative	experience negative	yes
3107	I would never wait for a table to eat, it just is not THAT great.	experience	positive	experience positive	no
3107	I would never wait for a table to eat, it just is not THAT great.	experience	neutral	experience neutral	no
580	We concluded with tiramisu chocolate cake, both were delicious.	food	negative	food negative	no
580	We concluded with tiramisu chocolate cake, both were delicious.	food	positive	food positive	yes
580	We concluded with tiramisu chocolate cake, both were delicious.	food	neutral	food neutral	no
1295	The counter service is bad.	service	negative	service negative	yes
1295	The counter service is bad.	service	positive	service positive	no
1295	The counter service is bad.	service	neutral	service neutral	no
1590	I had a grat time at Jekyll and Hyde!	experience	negative	experience negative	no
1590	I had a grat time at Jekyll and Hyde!	experience	positive	experience positive	yes
1590	I had a grat time at Jekyll and Hyde!	experience	neutral	experience neutral	no
2701	Service here was great, food was fantastic.	food	negative	food negative	no
2701	Service here was great, food was fantastic.	food	positive	food positive	yes
2701	Service here was great, food was fantastic.	food	neutral	food neutral	no
2701	Service here was great, food was fantastic.	service	negative	service negative	no
2701	Service here was great, food was fantastic.	service	positive	service positive	yes
2701	Service here was great, food was fantastic.	service	neutral	service neutral	no
2514	its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.	experience	negative	experience negative	no
2514	its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.	experience	positive	experience positive	no
2514	its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.	experience	neutral	experience neutral	no
997	This is such a lovely, peaceful place to eat outside.	atmosphere	negative	atmosphere negative	no
997	This is such a lovely, peaceful place to eat outside.	atmosphere	positive	atmosphere positive	yes
997	This is such a lovely, peaceful place to eat outside.	atmosphere	neutral	atmosphere neutral	no
470	and we were thouroughly disapointed.	experience	negative	experience negative	yes
470	and we were thouroughly disapointed.	experience	positive	experience positive	no
470	and we were thouroughly disapointed.	experience	neutral	experience neutral	no
2730	This is the Jackel and Hideof the restaurants on the UES.	experience	negative	experience negative	no
2730	This is the Jackel and Hideof the restaurants on the UES.	experience	positive	experience positive	no
2730	This is the Jackel and Hideof the restaurants on the UES.	experience	neutral	experience neutral	yes
1491	The sauce is delicious and the crust is perfect.	food	negative	food negative	no
1491	The sauce is delicious and the crust is perfect.	food	positive	food positive	yes
1491	The sauce is delicious and the crust is perfect.	food	neutral	food neutral	no
1001	This is a great place to take out-of-towners, and perfect for watching the sunset.	experience	negative	experience negative	no
1001	This is a great place to take out-of-towners, and perfect for watching the sunset.	experience	positive	experience positive	yes
1001	This is a great place to take out-of-towners, and perfect for watching the sunset.	experience	neutral	experience neutral	no
1001	This is a great place to take out-of-towners, and perfect for watching the sunset.	atmosphere	negative	atmosphere negative	no
1001	This is a great place to take out-of-towners, and perfect for watching the sunset.	atmosphere	positive	atmosphere positive	yes
1001	This is a great place to take out-of-towners, and perfect for watching the sunset.	atmosphere	neutral	atmosphere neutral	no
906	Since my first dinner I have had the chance to have brunch at Orsay 3x.	experience	negative	experience negative	no
906	Since my first dinner I have had the chance to have brunch at Orsay 3x.	experience	positive	experience positive	no
906	Since my first dinner I have had the chance to have brunch at Orsay 3x.	experience	neutral	experience neutral	yes
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	food	negative	food negative	no
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	food	positive	food positive	no
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	food	neutral	food neutral	yes
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	price	negative	price negative	yes
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	price	positive	price positive	no
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	price	neutral	price neutral	no
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	atmosphere	negative	atmosphere negative	yes
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	atmosphere	positive	atmosphere positive	no
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	atmosphere	neutral	atmosphere neutral	no
1601	They have some great entrees here as well.	food	negative	food negative	no
1601	They have some great entrees here as well.	food	positive	food positive	yes
1601	They have some great entrees here as well.	food	neutral	food neutral	no
2877	Our teenage kids love it, too.	experience	negative	experience negative	no
2877	Our teenage kids love it, too.	experience	positive	experience positive	yes
2877	Our teenage kids love it, too.	experience	neutral	experience neutral	no
2195	The service is not consistently excellent -- just decent.	service	negative	service negative	no
2195	The service is not consistently excellent -- just decent.	service	positive	service positive	no
2195	The service is not consistently excellent -- just decent.	service	neutral	service neutral	yes
1917	The food, served in small tasting portions (as an option) is very good with each dish being better than the next.	food	negative	food negative	no
1917	The food, served in small tasting portions (as an option) is very good with each dish being better than the next.	food	positive	food positive	yes
1917	The food, served in small tasting portions (as an option) is very good with each dish being better than the next.	food	neutral	food neutral	no
1796	You guys are awesome!	experience	negative	experience negative	no
1796	You guys are awesome!	experience	positive	experience positive	yes
1796	You guys are awesome!	experience	neutral	experience neutral	no
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	food	negative	food negative	no
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	food	positive	food positive	yes
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	food	neutral	food neutral	no
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	service	negative	service negative	no
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	service	positive	service positive	yes
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	service	neutral	service neutral	no
3679	I loved this place!!	experience	negative	experience negative	no
3679	I loved this place!!	experience	positive	experience positive	yes
3679	I loved this place!!	experience	neutral	experience neutral	no
3668	I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.	food	negative	food negative	no
3668	I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.	food	positive	food positive	yes
3668	I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.	food	neutral	food neutral	no
928	I care more about the food and ambience.	food	negative	food negative	no
928	I care more about the food and ambience.	food	positive	food positive	no
928	I care more about the food and ambience.	food	neutral	food neutral	yes
928	I care more about the food and ambience.	atmosphere	negative	atmosphere negative	no
928	I care more about the food and ambience.	atmosphere	positive	atmosphere positive	no
928	I care more about the food and ambience.	atmosphere	neutral	atmosphere neutral	yes
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	food	negative	food negative	yes
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	food	positive	food positive	no
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	food	neutral	food neutral	no
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	price	negative	price negative	yes
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	price	positive	price positive	no
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	price	neutral	price neutral	no
3652	Avoid at all costs.	experience	negative	experience negative	yes
3652	Avoid at all costs.	experience	positive	experience positive	no
3652	Avoid at all costs.	experience	neutral	experience neutral	no
2853	I would highly recommend this place to everyone for any occasion!	experience	negative	experience negative	no
2853	I would highly recommend this place to everyone for any occasion!	experience	positive	experience positive	yes
2853	I would highly recommend this place to everyone for any occasion!	experience	neutral	experience neutral	no
1163	The service is fantastic.	service	negative	service negative	no
1163	The service is fantastic.	service	positive	service positive	yes
1163	The service is fantastic.	service	neutral	service neutral	no
216	I recommend that you try this hidden spot which will surely blowup very soon	experience	negative	experience negative	no
216	I recommend that you try this hidden spot which will surely blowup very soon	experience	positive	experience positive	yes
216	I recommend that you try this hidden spot which will surely blowup very soon	experience	neutral	experience neutral	no
1109	The garlic mashed potatoes are hands down the best in the city!	food	negative	food negative	no
1109	The garlic mashed potatoes are hands down the best in the city!	food	positive	food positive	yes
1109	The garlic mashed potatoes are hands down the best in the city!	food	neutral	food neutral	no
899	Food and service was okay.	food	negative	food negative	no
899	Food and service was okay.	food	positive	food positive	no
899	Food and service was okay.	food	neutral	food neutral	yes
899	Food and service was okay.	service	negative	service negative	no
899	Food and service was okay.	service	positive	service positive	no
899	Food and service was okay.	service	neutral	service neutral	yes
1349	great for a romantic evening, or a fun evening with friends...	atmosphere	negative	atmosphere negative	no
1349	great for a romantic evening, or a fun evening with friends...	atmosphere	positive	atmosphere positive	yes
1349	great for a romantic evening, or a fun evening with friends...	atmosphere	neutral	atmosphere neutral	no
934	The lamb meat was under-cooked and EXTRMELY CHEWY.	food	negative	food negative	yes
934	The lamb meat was under-cooked and EXTRMELY CHEWY.	food	positive	food positive	no
934	The lamb meat was under-cooked and EXTRMELY CHEWY.	food	neutral	food neutral	no
2199	The best pad thai i've ever had.	food	negative	food negative	no
2199	The best pad thai i've ever had.	food	positive	food positive	yes
2199	The best pad thai i've ever had.	food	neutral	food neutral	no
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	food	negative	food negative	yes
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	food	positive	food positive	no
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	food	neutral	food neutral	no
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	service	negative	service negative	yes
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	service	positive	service positive	no
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	service	neutral	service neutral	no
1748	Great pizza and fantastic service.	food	negative	food negative	no
1748	Great pizza and fantastic service.	food	positive	food positive	yes
1748	Great pizza and fantastic service.	food	neutral	food neutral	no
1748	Great pizza and fantastic service.	service	negative	service negative	no
1748	Great pizza and fantastic service.	service	positive	service positive	yes
1748	Great pizza and fantastic service.	service	neutral	service neutral	no
949	We were seated outside and the waiter spilled red wine and hot tea on myself and my date.	service	negative	service negative	yes
949	We were seated outside and the waiter spilled red wine and hot tea on myself and my date.	service	positive	service positive	no
949	We were seated outside and the waiter spilled red wine and hot tea on myself and my date.	service	neutral	service neutral	no
390	i would just ask for no oil next time.	experience	negative	experience negative	no
390	i would just ask for no oil next time.	experience	positive	experience positive	no
390	i would just ask for no oil next time.	experience	neutral	experience neutral	yes
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	food	negative	food negative	yes
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	food	positive	food positive	no
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	food	neutral	food neutral	no
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	atmosphere	negative	atmosphere negative	no
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	atmosphere	positive	atmosphere positive	yes
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	atmosphere	neutral	atmosphere neutral	no
1428	I went there for lunch and it was not as good as I expected from the reviews I read.	experience	negative	experience negative	yes
1428	I went there for lunch and it was not as good as I expected from the reviews I read.	experience	positive	experience positive	no
1428	I went there for lunch and it was not as good as I expected from the reviews I read.	experience	neutral	experience neutral	no
826	I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.	experience	negative	experience negative	no
826	I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.	experience	positive	experience positive	no
826	I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.	experience	neutral	experience neutral	yes
1053	None of that yucky whipped stuff.	food	negative	food negative	no
1053	None of that yucky whipped stuff.	food	positive	food positive	yes
1053	None of that yucky whipped stuff.	food	neutral	food neutral	no
1639	The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.	food	negative	food negative	yes
1639	The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.	food	positive	food positive	no
1639	The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.	food	neutral	food neutral	no
1417	I ordered a Lassi and asked 4 times for it but never got it.	service	negative	service negative	yes
1417	I ordered a Lassi and asked 4 times for it but never got it.	service	positive	service positive	no
1417	I ordered a Lassi and asked 4 times for it but never got it.	service	neutral	service neutral	no
3159	Their coffee is quite good too!	food	negative	food negative	no
3159	Their coffee is quite good too!	food	positive	food positive	yes
3159	Their coffee is quite good too!	food	neutral	food neutral	no
190	I would not recommend this place to anyone.	experience	negative	experience negative	yes
190	I would not recommend this place to anyone.	experience	positive	experience positive	no
190	I would not recommend this place to anyone.	experience	neutral	experience neutral	no
363	great wine list (italian), good food, service was INITIALLY fine.	food	negative	food negative	no
363	great wine list (italian), good food, service was INITIALLY fine.	food	positive	food positive	yes
363	great wine list (italian), good food, service was INITIALLY fine.	food	neutral	food neutral	no
363	great wine list (italian), good food, service was INITIALLY fine.	service	negative	service negative	no
363	great wine list (italian), good food, service was INITIALLY fine.	service	positive	service positive	no
363	great wine list (italian), good food, service was INITIALLY fine.	service	neutral	service neutral	no
2856	Despite the fact that the space is large, they've overcrowded the floor with tables.	atmosphere	negative	atmosphere negative	yes
2856	Despite the fact that the space is large, they've overcrowded the floor with tables.	atmosphere	positive	atmosphere positive	no
2856	Despite the fact that the space is large, they've overcrowded the floor with tables.	atmosphere	neutral	atmosphere neutral	no
1811	i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.	service	negative	service negative	yes
